sumlev,geoid,areaname,stab,state,county,tract,BG,CBSA,metdiv,logrecno,B23025i1,B23025i2,B23025i3,B23025i4,B23025i5,B23025i6,B23025i7
Geographic summary level ,  ,  ,State abbreviation ,State code ,County code ,Tract code ,Block group code ,CBSA code ,Metro division of MSA ,  ,Total: ,In labor force: ,Civilian labor force: ,Employed ,Unemployed ,Armed Forces ,Not in labor force
150,15000US240037305091,"Block Group 1, Census Tract 7305.09, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730509,1,.,,3006,1053,793,793,778,15,0,260
150,15000US240037305092,"Block Group 2, Census Tract 7305.09, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730509,2,.,,3007,1992,1446,1393,1378,15,53,546
150,15000US240037305093,"Block Group 3, Census Tract 7305.09, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730509,3,.,,3008,485,394,394,363,31,0,91
150,15000US240037305101,"Block Group 1, Census Tract 7305.10, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730510,1,.,,3009,1329,1053,1053,1053,0,0,276
150,15000US240037305102,"Block Group 2, Census Tract 7305.10, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730510,2,.,,3010,1001,713,705,705,0,8,288
150,15000US240037305111,"Block Group 1, Census Tract 7305.11, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730511,1,.,,3011,1058,806,806,806,0,0,252
150,15000US240037305121,"Block Group 1, Census Tract 7305.12, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730512,1,.,,3012,871,634,622,610,12,12,237
150,15000US240037305122,"Block Group 2, Census Tract 7305.12, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730512,2,.,,3013,785,547,536,482,54,11,238
150,15000US240037305131,"Block Group 1, Census Tract 7305.13, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730513,1,.,,3014,867,755,755,657,98,0,112
150,15000US240037305132,"Block Group 2, Census Tract 7305.13, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730513,2,.,,3015,412,260,260,208,52,0,152
150,15000US240037305141,"Block Group 1, Census Tract 7305.14, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730514,1,.,,3016,1367,1034,908,779,129,126,333
150,15000US240037305142,"Block Group 2, Census Tract 7305.14, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730514,2,.,,3017,1243,831,831,805,26,0,412
150,15000US240037306011,"Block Group 1, Census Tract 7306.01, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730601,1,.,,3018,1835,1286,1268,1250,18,18,549
150,15000US240037306012,"Block Group 2, Census Tract 7306.01, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730601,2,.,,3019,1134,726,726,663,63,0,408
150,15000US240037306013,"Block Group 3, Census Tract 7306.01, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730601,3,.,,3020,1074,777,777,764,13,0,297
150,15000US240037306014,"Block Group 4, Census Tract 7306.01, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730601,4,.,,3021,1149,838,838,838,0,0,311
150,15000US240037306031,"Block Group 1, Census Tract 7306.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730603,1,.,,3022,1222,859,847,814,33,12,363
150,15000US240037306032,"Block Group 2, Census Tract 7306.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730603,2,.,,3023,1208,913,913,893,20,0,295
150,15000US240037306051,"Block Group 1, Census Tract 7306.05, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730605,1,.,,3024,2284,1310,1299,1275,24,11,974
150,15000US240037306061,"Block Group 1, Census Tract 7306.06, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730606,1,.,,3025,1573,1041,1027,972,55,14,532
150,15000US240037306062,"Block Group 2, Census Tract 7306.06, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730606,2,.,,3026,1354,833,833,776,57,0,521
150,15000US240037306063,"Block Group 3, Census Tract 7306.06, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730606,3,.,,3027,657,618,618,607,11,0,39
150,15000US240037307011,"Block Group 1, Census Tract 7307.01, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730701,1,.,,3028,551,359,359,359,0,0,192
150,15000US240037307012,"Block Group 2, Census Tract 7307.01, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730701,2,.,,3029,1072,839,839,754,85,0,233
150,15000US240037307013,"Block Group 3, Census Tract 7307.01, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730701,3,.,,3030,559,424,424,424,0,0,135
150,15000US240037307021,"Block Group 1, Census Tract 7307.02, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730702,1,.,,3031,1350,868,868,834,34,0,482
150,15000US240037307022,"Block Group 2, Census Tract 7307.02, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730702,2,.,,3032,482,274,256,241,15,18,208
150,15000US240037307023,"Block Group 3, Census Tract 7307.02, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730702,3,.,,3033,1280,1052,1052,1015,37,0,228
150,15000US240037308001,"Block Group 1, Census Tract 7308, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730800,1,.,,3034,1866,1148,1131,1070,61,17,718
150,15000US240037309011,"Block Group 1, Census Tract 7309.01, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730901,1,.,,3035,564,366,366,366,0,0,198
150,15000US240037309012,"Block Group 2, Census Tract 7309.01, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730901,2,.,,3036,608,349,337,337,0,12,259
150,15000US240037309013,"Block Group 3, Census Tract 7309.01, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730901,3,.,,3037,923,654,480,452,28,174,269
150,15000US240037309021,"Block Group 1, Census Tract 7309.02, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730902,1,.,,3038,2045,1438,1397,1364,33,41,607
150,15000US240037309022,"Block Group 2, Census Tract 7309.02, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,730902,2,.,,3039,980,443,443,425,18,0,537
150,15000US240037310021,"Block Group 1, Census Tract 7310.02, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731002,1,.,,3040,1888,1347,1347,1342,5,0,541
150,15000US240037310022,"Block Group 2, Census Tract 7310.02, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731002,2,.,,3041,808,657,653,621,32,4,151
150,15000US240037310031,"Block Group 1, Census Tract 7310.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731003,1,.,,3042,1066,761,761,755,6,0,305
150,15000US240037310032,"Block Group 2, Census Tract 7310.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731003,2,.,,3043,2497,1727,1707,1645,62,20,770
150,15000US240037310041,"Block Group 1, Census Tract 7310.04, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731004,1,.,,3044,760,573,564,501,63,9,187
150,15000US240037310042,"Block Group 2, Census Tract 7310.04, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731004,2,.,,3045,1158,896,888,821,67,8,262
150,15000US240037310043,"Block Group 3, Census Tract 7310.04, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731004,3,.,,3046,1252,804,793,733,60,11,448
150,15000US240037311031,"Block Group 1, Census Tract 7311.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731103,1,.,,3047,1561,1217,1186,1179,7,31,344
150,15000US240037311032,"Block Group 2, Census Tract 7311.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731103,2,.,,3048,725,466,458,432,26,8,259
150,15000US240037311033,"Block Group 3, Census Tract 7311.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731103,3,.,,3049,2129,1443,1424,1311,113,19,686
150,15000US240037311041,"Block Group 1, Census Tract 7311.04, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731104,1,.,,3050,2321,1998,1955,1867,88,43,323
150,15000US240037311042,"Block Group 2, Census Tract 7311.04, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731104,2,.,,3051,1559,1120,1107,1099,8,13,439
150,15000US240037311051,"Block Group 1, Census Tract 7311.05, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731105,1,.,,3052,1235,779,756,712,44,23,456
150,15000US240037311052,"Block Group 2, Census Tract 7311.05, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731105,2,.,,3053,1426,1004,977,961,16,27,422
150,15000US240037311061,"Block Group 1, Census Tract 7311.06, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731106,1,.,,3054,2023,1615,1615,1531,84,0,408
150,15000US240037311062,"Block Group 2, Census Tract 7311.06, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731106,2,.,,3055,1294,1062,1035,1004,31,27,232
150,15000US240037311071,"Block Group 1, Census Tract 7311.07, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731107,1,.,,3056,439,226,226,226,0,0,213
150,15000US240037311072,"Block Group 2, Census Tract 7311.07, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731107,2,.,,3057,2078,1447,1447,1424,23,0,631
150,15000US240037312011,"Block Group 1, Census Tract 7312.01, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731201,1,.,,3058,1286,839,820,810,10,19,447
150,15000US240037312012,"Block Group 2, Census Tract 7312.01, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731201,2,.,,3059,1078,809,798,753,45,11,269
150,15000US240037312013,"Block Group 3, Census Tract 7312.01, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731201,3,.,,3060,787,684,646,620,26,38,103
150,15000US240037312014,"Block Group 4, Census Tract 7312.01, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731201,4,.,,3061,1639,1089,1089,1064,25,0,550
150,15000US240037312051,"Block Group 1, Census Tract 7312.05, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731205,1,.,,3062,1352,890,854,854,0,36,462
150,15000US240037312052,"Block Group 2, Census Tract 7312.05, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731205,2,.,,3063,1366,1201,1137,1128,9,64,165
150,15000US240037312053,"Block Group 3, Census Tract 7312.05, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731205,3,.,,3064,1334,898,898,822,76,0,436
150,15000US240037312061,"Block Group 1, Census Tract 7312.06, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731206,1,.,,3065,1257,899,857,857,0,42,358
150,15000US240037312062,"Block Group 2, Census Tract 7312.06, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731206,2,.,,3066,1148,779,779,761,18,0,369
150,15000US240037312071,"Block Group 1, Census Tract 7312.07, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731207,1,.,,3067,1894,1486,1475,1420,55,11,408
150,15000US240037312072,"Block Group 2, Census Tract 7312.07, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731207,2,.,,3068,686,503,503,503,0,0,183
150,15000US240037312081,"Block Group 1, Census Tract 7312.08, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731208,1,.,,3069,1050,856,856,856,0,0,194
150,15000US240037312082,"Block Group 2, Census Tract 7312.08, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731208,2,.,,3070,1440,1034,1034,1034,0,0,406
150,15000US240037312083,"Block Group 3, Census Tract 7312.08, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731208,3,.,,3071,679,492,476,476,0,16,187
150,15000US240037312091,"Block Group 1, Census Tract 7312.09, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731209,1,.,,3072,1779,1436,1436,1360,76,0,343
150,15000US240037312092,"Block Group 2, Census Tract 7312.09, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731209,2,.,,3073,2314,1881,1827,1589,238,54,433
150,15000US240037312101,"Block Group 1, Census Tract 7312.10, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731210,1,.,,3074,783,582,582,511,71,0,201
150,15000US240037312102,"Block Group 2, Census Tract 7312.10, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731210,2,.,,3075,902,519,519,487,32,0,383
150,15000US240037313031,"Block Group 1, Census Tract 7313.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731303,1,.,,3076,1605,1036,1036,961,75,0,569
150,15000US240037313032,"Block Group 2, Census Tract 7313.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731303,2,.,,3077,1424,754,754,643,111,0,670
150,15000US240037313033,"Block Group 3, Census Tract 7313.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731303,3,.,,3078,1068,767,767,699,68,0,301
150,15000US240037313034,"Block Group 4, Census Tract 7313.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731303,4,.,,3079,1406,920,920,887,33,0,486
150,15000US240037313061,"Block Group 1, Census Tract 7313.06, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731306,1,.,,3080,344,263,263,263,0,0,81
150,15000US240037313062,"Block Group 2, Census Tract 7313.06, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731306,2,.,,3081,972,812,778,728,50,34,160
150,15000US240037313063,"Block Group 3, Census Tract 7313.06, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731306,3,.,,3082,1285,661,661,638,23,0,624
150,15000US240037313064,"Block Group 4, Census Tract 7313.06, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731306,4,.,,3083,731,599,599,560,39,0,132
150,15000US240037313065,"Block Group 5, Census Tract 7313.06, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731306,5,.,,3084,1771,1154,1154,1140,14,0,617
150,15000US240037313071,"Block Group 1, Census Tract 7313.07, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731307,1,.,,3085,1512,1221,1221,1199,22,0,291
150,15000US240037313072,"Block Group 2, Census Tract 7313.07, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731307,2,.,,3086,1437,877,877,875,2,0,560
150,15000US240037313073,"Block Group 3, Census Tract 7313.07, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731307,3,.,,3087,1435,1170,1170,1052,118,0,265
150,15000US240037313081,"Block Group 1, Census Tract 7313.08, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731308,1,.,,3088,2466,1477,1444,1404,40,33,989
150,15000US240037313082,"Block Group 2, Census Tract 7313.08, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731308,2,.,,3089,1094,566,566,535,31,0,528
150,15000US240037313091,"Block Group 1, Census Tract 7313.09, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731309,1,.,,3090,1707,1300,1300,1155,145,0,407
150,15000US240037313092,"Block Group 2, Census Tract 7313.09, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731309,2,.,,3091,2047,1447,1447,1424,23,0,600
150,15000US240037313093,"Block Group 3, Census Tract 7313.09, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731309,3,.,,3092,618,465,465,433,32,0,153
150,15000US240037313101,"Block Group 1, Census Tract 7313.10, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731310,1,.,,3093,1814,1188,1168,1116,52,20,626
150,15000US240037313102,"Block Group 2, Census Tract 7313.10, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731310,2,.,,3094,1028,736,724,717,7,12,292
150,15000US240037313103,"Block Group 3, Census Tract 7313.10, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731310,3,.,,3095,1256,824,824,824,0,0,432
150,15000US240037313121,"Block Group 1, Census Tract 7313.12, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731312,1,.,,3096,1602,1310,1296,1275,21,14,292
150,15000US240037313122,"Block Group 2, Census Tract 7313.12, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731312,2,.,,3097,916,691,691,691,0,0,225
150,15000US240037313123,"Block Group 3, Census Tract 7313.12, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731312,3,.,,3098,797,573,573,568,5,0,224
150,15000US240037313131,"Block Group 1, Census Tract 7313.13, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731313,1,.,,3099,1457,1134,1102,1088,14,32,323
150,15000US240037313132,"Block Group 2, Census Tract 7313.13, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,731313,2,.,,3100,1326,1005,993,944,49,12,321
150,15000US240037401031,"Block Group 1, Census Tract 7401.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740103,1,.,,3101,2573,1716,1703,1586,117,13,857
150,15000US240037401032,"Block Group 2, Census Tract 7401.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740103,2,.,,3102,2219,1569,1552,1464,88,17,650
150,15000US240037401033,"Block Group 3, Census Tract 7401.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740103,3,.,,3103,1405,1018,842,842,0,176,387
150,15000US240037401034,"Block Group 4, Census Tract 7401.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740103,4,.,,3104,1171,861,861,861,0,0,310
150,15000US240037401041,"Block Group 1, Census Tract 7401.04, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740104,1,.,,3105,2951,2048,1957,1854,103,91,903
150,15000US240037401042,"Block Group 2, Census Tract 7401.04, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740104,2,.,,3106,1673,1350,1332,1332,0,18,323
150,15000US240037401043,"Block Group 3, Census Tract 7401.04, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740104,3,.,,3107,1194,1026,1026,984,42,0,168
150,15000US240037401044,"Block Group 4, Census Tract 7401.04, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740104,4,.,,3108,888,863,825,712,113,38,25
150,15000US240037401051,"Block Group 1, Census Tract 7401.05, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740105,1,.,,3109,209,90,90,90,0,0,119
150,15000US240037401052,"Block Group 2, Census Tract 7401.05, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740105,2,.,,3110,2034,1678,1671,1548,123,7,356
150,15000US240037401053,"Block Group 3, Census Tract 7401.05, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740105,3,.,,3111,761,671,603,603,0,68,90
150,15000US240037401061,"Block Group 1, Census Tract 7401.06, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740106,1,.,,3112,1014,601,601,601,0,0,413
150,15000US240037401062,"Block Group 2, Census Tract 7401.06, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740106,2,.,,3113,1605,826,719,719,0,107,779
150,15000US240037401071,"Block Group 1, Census Tract 7401.07, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740107,1,.,,3114,1403,905,860,814,46,45,498
150,15000US240037401072,"Block Group 2, Census Tract 7401.07, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740107,2,.,,3115,1379,1275,1204,1109,95,71,104
150,15000US240037401081,"Block Group 1, Census Tract 7401.08, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740108,1,.,,3116,3889,3191,3098,3098,0,93,698
150,15000US240037402031,"Block Group 1, Census Tract 7402.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740203,1,.,,3117,1899,1486,1486,1386,100,0,413
150,15000US240037402032,"Block Group 2, Census Tract 7402.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740203,2,.,,3118,1276,750,715,715,0,35,526
150,15000US240037402033,"Block Group 3, Census Tract 7402.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740203,3,.,,3119,1302,1015,1015,994,21,0,287
150,15000US240037402041,"Block Group 1, Census Tract 7402.04, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740204,1,.,,3120,813,686,642,642,0,44,127
150,15000US240037402042,"Block Group 2, Census Tract 7402.04, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740204,2,.,,3121,1041,803,803,747,56,0,238
150,15000US240037402043,"Block Group 3, Census Tract 7402.04, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740204,3,.,,3122,1408,808,760,641,119,48,600
150,15000US240037402051,"Block Group 1, Census Tract 7402.05, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740205,1,.,,3123,1198,839,825,825,0,14,359
150,15000US240037402052,"Block Group 2, Census Tract 7402.05, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740205,2,.,,3124,1407,832,832,832,0,0,575
150,15000US240037403031,"Block Group 1, Census Tract 7403.03, Anne Arundel County, Maryland",MD,24,Anne Arundel MD,740303,1,.,,3125,1482,1046,976,890,86,70,436
